segment,protocol,slug,month,btc_total,btc_plain,btc_yieldbearing,btc_borrowed,usd,source
cdp,Nerite,nerite,2026-04,1.6913,1.6913,0,0,129287,defillama-protocol (token units)
cdp,Nerite,nerite,2026-05,1.4154,1.4154,0,0,104180,defillama-protocol (token units)
cdp,Nerite,nerite,2026-06,0.1609,0.1609,0,0,9443,defillama-protocol (token units)
cdp,Nerite,nerite,2026-07,0.0573,0.0573,0,0,3606,defillama-protocol (token units)
cdp,Nerite,nerite,2026-08,0.0395,0.0395,0,0,3106,defillama-protocol (token units)
cdp,Nerite,nerite,2026-09,0.0264,0.0264,0,0,2142,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2024-09,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2024-10,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2024-11,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2024-12,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-01,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-02,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-03,0,0,0,0,0,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-04,638.2006,638.2006,0,0,60027872,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-05,638.2007,638.2007,0,0,66629430,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-06,638.2007,638.2007,0,0,68387673,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-07,638.2007,638.2007,0,0,73738985,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-08,638.2007,638.2007,0,0,69129262,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-09,40.0006,40.0006,0,0,4569429,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-10,40.0006,40.0006,0,0,4383705,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-11,40.0006,40.0006,0,0,3489145,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2025-12,0.0006,0.0006,0,0,53,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-01,0.0006,0.0006,0,0,47,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-02,0.0006,0.0006,0,0,40,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-03,0.0006,0.0006,0,0,41,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-04,0.0006,0.0006,0,0,46,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-05,0.0006,0.0006,0,0,44,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-06,0.0006,0.0006,0,0,35,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-07,0.0006,0.0006,0,0,38,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-08,0.0006,0.0006,0,0,47,defillama-protocol (token units)
cdp,Bitzap yUSD,bitzap-yusd,2026-09,0.0006,0.0006,0,0,49,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2024-09,0,0,0,0,0,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2024-10,360.0018,360.0018,0,0,25573449,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2024-11,4956.6,4956.6,0,0,476973618,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2024-12,4956.6018,4956.6018,0,0,463521574,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-01,5107.8691,5107.8691,0,0,524465783,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-02,5156.6016,5156.6016,0,0,432778102,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-03,5711.6016,5711.6016,0,0,469110974,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-04,5600.6016,5600.6016,0,0,527643878,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-05,5600.6016,5600.6016,0,0,585232767,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-06,5156.6016,5156.6016,0,0,553210533,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-07,5156.6017,5156.6017,0,0,595024468,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-08,5407.6017,5407.6017,0,0,586381580,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-09,5407.6016,5407.6016,0,0,611556481,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-10,5407.6016,5407.6016,0,0,590710857,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-11,5407.6016,5407.6016,0,0,488251534,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2025-12,5407.6016,5407.6016,0,0,476707337,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-01,5407.6016,5407.6016,0,0,428299706,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-02,5407.6016,5407.6016,0,0,366695102,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-03,5407.6016,5407.6016,0,0,370388017,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-04,5407.6016,5407.6016,0,0,412166756,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-05,5407.6016,5407.6016,0,0,396344044,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-06,3251.6016,3251.6016,0,0,190147101,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-07,0,0,0,0,0,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-08,0,0,0,0,0,defillama-protocol (token units)
cdp,Avalon USDa CDP,avalon-usda,2026-09,0,0,0,0,0,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2024-09,250.9022,250.9022,0,0,15985482,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2024-10,250.9022,250.9022,0,0,17640434,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2024-11,250.9022,250.9022,0,0,24236653,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2024-12,250.9022,250.9022,0,0,23429501,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-01,250.9022,250.9022,0,0,25625146,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-02,250.9022,250.9022,0,0,21147545,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-03,250.9022,250.9022,0,0,20742840,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-04,250.9022,250.9022,0,0,23660833,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-05,250.9022,250.9022,0,0,26270718,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-06,250.8922,250.8922,0,0,26878839,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-07,250.8922,250.8922,0,0,29158948,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-08,250.8922,250.8922,0,0,27165860,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-09,250.8922,250.8922,0,0,28580641,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-10,250.8922,250.8922,0,0,27470087,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-11,250.8922,250.8922,0,0,21942025,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2025-12,250.8922,250.8922,0,0,21991960,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-01,250.8922,250.8922,0,0,19780808,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-02,250.8922,250.8922,0,0,16761233,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-03,250.8922,250.8922,0,0,17118377,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-04,250.8922,250.8922,0,0,19171913,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-05,250.8922,250.8922,0,0,18463038,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-06,0,0,0,0,0,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-07,0,0,0,0,0,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-08,0,0,0,0,0,defillama-protocol (token units)
cdp,BitU,bitu-protocol,2026-09,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2024-10,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2024-11,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2024-12,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-01,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-02,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-03,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-04,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-05,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-06,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-07,0,0,0,0,0,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-08,0.0031,0.0031,0,0,337,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-09,4.5333,4.5333,0,0,518146,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-10,30.4018,30.4018,0,0,3325489,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-11,66.4273,66.4273,0,0,5915296,defillama-protocol (token units)
venue,Templar,templar-protocol,2025-12,66.4275,66.4275,0,0,5816084,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-01,67.4274,67.4274,0,0,5334088,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-02,134.4236,134.4236,0,0,8957089,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-03,167.4757,167.4757,0,0,11407226,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-04,160.4957,160.4957,0,0,12259080,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-05,182.1404,182.1404,0,0,13409988,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-06,230.0919,230.0919,0,0,13466108,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-07,218.7415,218.7415,0,0,13835943,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-08,181.1456,181.1456,0,0,14233545,defillama-protocol (token units)
venue,Templar,templar-protocol,2026-09,201.1456,201.1456,0,0,16355051,defillama-protocol (token units)
venue,Vesu,vesu,2024-09,3.6579,3.6579,0,0.534,232413,defillama-protocol (token units)
venue,Vesu,vesu,2024-10,4.1889,4.1889,0,1.9779,294324,defillama-protocol (token units)
venue,Vesu,vesu,2024-11,5.5775,5.5775,0,0.2268,537231,defillama-protocol (token units)
venue,Vesu,vesu,2024-12,5.5813,5.5813,0,0.2789,520359,defillama-protocol (token units)
venue,Vesu,vesu,2025-01,4.4931,4.4931,0,0.2156,458941,defillama-protocol (token units)
venue,Vesu,vesu,2025-02,1.0104,1.0104,0,0.0627,85107,defillama-protocol (token units)
venue,Vesu,vesu,2025-03,1.2156,1.2156,0,0.0627,100113,defillama-protocol (token units)
venue,Vesu,vesu,2025-04,12.784,12.784,0,0.2032,1210468,defillama-protocol (token units)
venue,Vesu,vesu,2025-05,17.5374,17.5374,0,0.2063,1842270,defillama-protocol (token units)
venue,Vesu,vesu,2025-06,23.8161,23.8161,0,0.2217,2553686,defillama-protocol (token units)
venue,Vesu,vesu,2025-07,26.0711,26.0711,0,0.8056,3011945,defillama-protocol (token units)
venue,Vesu,vesu,2025-08,34.0738,34.0738,0,0.6382,3698028,defillama-protocol (token units)
venue,Vesu,vesu,2025-09,32.6521,32.6521,0,6.4402,3716066,defillama-protocol (token units)
venue,Vesu,vesu,2025-10,55.7719,55.7719,0,21.3829,6105295,defillama-protocol (token units)
venue,Vesu,vesu,2025-11,74.7995,74.7995,0,21.9369,6750536,defillama-protocol (token units)
venue,Vesu,vesu,2025-12,143.8508,143.8508,0,20.3432,12584524,defillama-protocol (token units)
venue,Vesu,vesu,2026-01,129.3454,129.3454,0,27.372,10156496,defillama-protocol (token units)
venue,Vesu,vesu,2026-02,125.7432,125.7432,0,28.5282,8394747,defillama-protocol (token units)
venue,Vesu,vesu,2026-03,113.5722,113.5722,0,24.3911,7729887,defillama-protocol (token units)
venue,Vesu,vesu,2026-04,123.4635,123.4635,0,20.7811,9383181,defillama-protocol (token units)
venue,Vesu,vesu,2026-05,111.1003,111.1003,0,17.9934,8163690,defillama-protocol (token units)
venue,Vesu,vesu,2026-06,115.1339,115.1339,0,12.3129,6733082,defillama-protocol (token units)
venue,Vesu,vesu,2026-07,101.3912,101.3912,0,11.893,6382423,defillama-protocol (token units)
venue,Vesu,vesu,2026-08,87.6255,87.6255,0,11.0065,6889041,defillama-protocol (token units)
venue,Vesu,vesu,2026-09,82.8352,82.8352,0,6.5919,6726411,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2024-10,2003.3314,2003.3314,0,350.1557,139511999,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2024-11,2421.9085,2421.9085,0,103.8543,226051252,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2024-12,2413.1587,2413.1587,0,89.5157,224973957,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-01,2413.0993,2413.0993,0,89.4841,240793532,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-02,2412.2125,2412.2125,0,63.1559,205682120,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-03,2416.8497,2416.8497,0,57.7819,199145997,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-04,2396.0419,2396.0419,0,102.6369,225932374,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-05,2436.7683,2436.7683,0,79.0714,253994107,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-06,2589.2535,2589.2535,0,77.6106,279274290,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-07,2373.714,2373.714,0,74.5591,273589529,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-08,2215.6569,2215.6569,0,7.1049,241267312,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-09,2215.5381,2215.5381,0,4.6286,252872654,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-10,2216.9888,2216.9888,0,2.0278,242683478,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-11,2296.4901,2296.4901,0,0.0624,207393778,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2025-12,2000.8062,2000.8062,0,0.1281,173399085,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-01,1950.6553,1950.6553,0,0.5146,152314711,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-02,1947.9896,1947.9896,0,0.7834,127949095,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-03,1946.9097,1946.9097,0,0.8222,118711647,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-04,1945.9848,1945.9848,0,0.7243,141611216,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-05,1946.0016,1946.0016,0,0.6845,122406281,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-06,883.3976,883.3976,0,0.0158,44048335,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-07,72.9339,72.9339,0,0.0082,4266085,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-08,72.8484,72.8484,0,0.0063,4690809,defillama-protocol (token units)
venue,Echo Lending,echo-lending,2026-09,72.8498,72.8498,0,0.0006,5672764,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2024-10,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2024-11,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2024-12,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-01,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-02,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-03,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-04,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-05,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-06,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-07,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-08,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-09,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-10,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-11,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2025-12,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-01,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-02,0,0,0,0,0,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-03,7.7877,7.7877,0,0,530967,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-04,9.2203,9.2203,0,0,705148,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-05,10.461,10.461,0,0,771074,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-06,39.6054,39.6054,0,3.2523,2298800,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-07,43.853,43.853,0,3.5789,2758681,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-08,59.0819,59.0819,0,6.3338,4643695,defillama-protocol (token units)
venue,Chainflip Lending,chainflip-lending,2026-09,53.1241,53.1241,0,6.3224,4306787,defillama-protocol (token units)
venue,Granite,granite,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2024-10,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2024-11,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2024-12,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2025-01,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2025-02,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2025-03,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2025-04,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2025-05,0,0,0,0,0,defillama-protocol (token units)
venue,Granite,granite,2025-06,92.0695,92.0695,0,0,9886977,defillama-protocol (token units)
venue,Granite,granite,2025-07,111.3944,111.3944,0,0,12897800,defillama-protocol (token units)
venue,Granite,granite,2025-08,115.2589,115.2589,0,0,12480816,defillama-protocol (token units)
venue,Granite,granite,2025-09,115.0598,115.0598,0,0,13118196,defillama-protocol (token units)
venue,Granite,granite,2025-10,130.7148,130.7148,0,0,14304505,defillama-protocol (token units)
venue,Granite,granite,2025-11,137.987,137.987,0,0,12289427,defillama-protocol (token units)
venue,Granite,granite,2025-12,178.2178,178.2178,0,0,15605487,defillama-protocol (token units)
venue,Granite,granite,2026-01,149.3375,149.3375,0,0,11787900,defillama-protocol (token units)
venue,Granite,granite,2026-02,192.4763,192.4763,0,0,13063231,defillama-protocol (token units)
venue,Granite,granite,2026-03,178.4845,178.4845,0,0,12182880,defillama-protocol (token units)
venue,Granite,granite,2026-04,136.5851,136.5851,0,0,10449232,defillama-protocol (token units)
venue,Granite,granite,2026-05,138.9623,138.9623,0,0,10262350,defillama-protocol (token units)
venue,Granite,granite,2026-06,140.9268,140.9268,0,0,8179759,defillama-protocol (token units)
venue,Granite,granite,2026-07,59.5376,59.5376,0,0,3744467,defillama-protocol (token units)
venue,Granite,granite,2026-08,39.2593,39.2593,0,0,3091595,defillama-protocol (token units)
venue,Granite,granite,2026-09,38.8006,38.8006,0,0,3148295,defillama-protocol (token units)
venue,Zest v1,zest-v1,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Zest v1,zest-v1,2024-10,0,0,0,0,0,defillama-protocol (token units)
venue,Zest v1,zest-v1,2024-11,0,0,0,0,0,defillama-protocol (token units)
venue,Zest v1,zest-v1,2024-12,395.0247,395.0247,0,0,36915058,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-01,401.8427,401.8427,0,0,41153512,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-02,473.5934,473.5934,0,0,39945706,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-03,474.0681,474.0681,0,0,39140961,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-04,461.8013,461.8013,0,5.0038,43504452,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-05,541.6387,541.6387,0,5.1858,56699818,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-06,497.4807,497.4807,0,5.0622,53294112,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-07,472.2612,472.2612,0,5.0128,54641570,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-08,532.8962,532.8962,0,5.0437,57672160,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-09,557.8112,557.8112,0,5.0433,63613343,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-10,554.9077,554.9077,0,7.2024,60796508,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-11,589.2909,589.2909,0,5.9741,53267029,defillama-protocol (token units)
venue,Zest v1,zest-v1,2025-12,672.5852,672.5852,0,5.7695,58861445,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-01,705.0734,705.0734,0,5.7015,55438800,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-02,146.3618,146.3618,0,3.2722,9805459,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-03,49.3253,49.3253,0,3.1906,3366813,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-04,32.5065,32.5065,0,0.0409,2487630,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-05,26.3753,26.3753,0,0.0409,1947814,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-06,22.7018,22.7018,0,0.0046,1317669,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-07,21.9363,21.9363,0,0.0043,1379627,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-08,18.3221,18.3221,0,0.0043,1442826,defillama-protocol (token units)
venue,Zest v1,zest-v1,2026-09,17.8714,17.8714,0,0.0043,1452067,defillama-protocol (token units)
venue,Liquidium,liquidium,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2024-10,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2024-11,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2024-12,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-01,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-02,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-03,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-04,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-05,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-06,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-07,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-08,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-09,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-10,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-11,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2025-12,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-01,0,0,0,0,0,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-02,0.7998,0.7998,0,0.001,53368,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-03,2.9723,2.9723,0,0.0012,202537,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-04,5.18,5.18,0,0.0008,395873,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-05,7.316,7.316,0,0.0008,538689,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-06,12.4427,12.4427,0,0.0008,722245,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-07,16.0172,16.0172,0,0.0008,1007343,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-08,14.7778,14.7778,0,0.8,1160798,defillama-protocol (token units)
venue,Liquidium,liquidium,2026-09,15.5937,15.5937,0,0.8019,1266761,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2024-09,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2024-10,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2024-11,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2024-12,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-01,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-02,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-03,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-04,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-05,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-06,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-07,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-08,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-09,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-10,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-11,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2025-12,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-01,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-02,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-03,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-04,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-05,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-06,0,0,0,0,0,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-07,11.552,11.552,0,0,726524,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-08,14.9254,14.9254,0,0,1175121,defillama-protocol (token units)
venue,Surge Credit,surge-credit,2026-09,15.8796,15.8796,0,0,1289229,defillama-protocol (token units)
curator,Hyperithm (curated cbBTC vaults),hyperithm,2024-09,0,0,0,0,0,defillama-protocol (token units)
curator,Hyperithm (curated cbBTC vaults),hyperithm,2024-10,0,0,0,0,0,defillama-protocol (token units)
