segment,protocol,slug,month,btc_counted,usd_counted
cdp,Kava Mint,kava-mint,2025-04,141.9018,13365447
cdp,Kava Mint,kava-mint,2025-05,161.3818,16864399
cdp,Kava Mint,kava-mint,2025-06,135.3718,14518896
cdp,Kava Mint,kava-mint,2025-07,138.5108,16018778
cdp,Kava Mint,kava-mint,2025-08,119.4125,12900250
cdp,Kava Mint,kava-mint,2025-09,118.124,13506412
cdp,Kava Mint,kava-mint,2025-10,91.6887,10052057
cdp,Kava Mint,kava-mint,2025-11,86.1677,7683851
cdp,Kava Mint,kava-mint,2025-12,82.0964,7206568
cdp,Kava Mint,kava-mint,2026-01,74.7093,5874272
cdp,Kava Mint,kava-mint,2026-02,73.9155,4951949
cdp,Kava Mint,kava-mint,2026-03,73.9245,5043966
cdp,Kava Mint,kava-mint,2026-04,73.4295,5601683
cdp,Kava Mint,kava-mint,2026-05,73.9796,5447759
cdp,Kava Mint,kava-mint,2026-06,66.148,3842222
cdp,Kava Mint,kava-mint,2026-07,64.1657,4035647
cdp,Kava Mint,kava-mint,2026-08,62.5657,4917507
cdp,Kava Mint,kava-mint,2026-09,62.3657,5068989
cdp,Lista CDP,lista-cdp,2024-09,340.5644,21696053
cdp,Lista CDP,lista-cdp,2024-10,344.3087,24210187
cdp,Lista CDP,lista-cdp,2024-11,115.9148,11191457
cdp,Lista CDP,lista-cdp,2024-12,80.0716,7420901
cdp,Lista CDP,lista-cdp,2025-01,83.2639,8229638
cdp,Lista CDP,lista-cdp,2025-02,45.3092,3814712
cdp,Lista CDP,lista-cdp,2025-03,46.5,3832144
cdp,Lista CDP,lista-cdp,2025-04,28.9512,2730645
cdp,Lista CDP,lista-cdp,2025-05,40.1929,4208360
cdp,Lista CDP,lista-cdp,2025-06,31.098,3330232
cdp,Lista CDP,lista-cdp,2025-07,32.2646,3749182
cdp,Lista CDP,lista-cdp,2025-08,28.0869,3039791
cdp,Lista CDP,lista-cdp,2025-09,28.2347,3214697
cdp,Lista CDP,lista-cdp,2025-10,28.954,3166669
cdp,Lista CDP,lista-cdp,2025-11,28.7706,2601218
cdp,Lista CDP,lista-cdp,2025-12,28.0793,2457924
cdp,Lista CDP,lista-cdp,2026-01,28.1009,2224055
cdp,Lista CDP,lista-cdp,2026-02,27.2432,1819991
cdp,Lista CDP,lista-cdp,2026-03,27.0853,1839257
cdp,Lista CDP,lista-cdp,2026-04,26.7531,2044359
cdp,Lista CDP,lista-cdp,2026-05,26.0291,1915470
cdp,Lista CDP,lista-cdp,2026-06,26.01,1523229
cdp,Lista CDP,lista-cdp,2026-07,25.9962,1635472
cdp,Lista CDP,lista-cdp,2026-08,25.8633,2029061
cdp,Lista CDP,lista-cdp,2026-09,25.7822,2088303
cdp,Mezo Borrow,mezo-borrow,2024-09,0.0,0
cdp,Mezo Borrow,mezo-borrow,2024-10,0.0,0
cdp,Mezo Borrow,mezo-borrow,2024-11,0.0,0
cdp,Mezo Borrow,mezo-borrow,2024-12,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-01,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-02,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-03,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-04,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-05,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-06,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-07,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-08,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-09,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-10,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-11,0.0,0
cdp,Mezo Borrow,mezo-borrow,2025-12,0.0,0
cdp,Mezo Borrow,mezo-borrow,2026-01,313.6289,24782475
cdp,Mezo Borrow,mezo-borrow,2026-02,280.4757,18704181
cdp,Mezo Borrow,mezo-borrow,2026-03,285.0927,19414466
cdp,Mezo Borrow,mezo-borrow,2026-04,300.0065,22944041
cdp,Mezo Borrow,mezo-borrow,2026-05,103.401,7632015
cdp,Mezo Borrow,mezo-borrow,2026-06,76.3644,4474559
cdp,Mezo Borrow,mezo-borrow,2026-07,56.7435,3568738
cdp,Mezo Borrow,mezo-borrow,2026-08,50.919,4002007
cdp,Mezo Borrow,mezo-borrow,2026-09,36.3585,2952159
cdp,Money on Chain,moneyonchain,2024-09,1216.4806,77481296
cdp,Money on Chain,moneyonchain,2024-10,1220.9023,85984488
cdp,Money on Chain,moneyonchain,2024-11,1193.3185,115112279
cdp,Money on Chain,moneyonchain,2024-12,1187.4827,110731573
cdp,Money on Chain,moneyonchain,2025-01,1237.3793,126554210
cdp,Money on Chain,moneyonchain,2025-02,1205.9615,101821741
cdp,Money on Chain,moneyonchain,2025-03,1210.146,100047614
cdp,Money on Chain,moneyonchain,2025-04,1209.3715,113904655
cdp,Money on Chain,moneyonchain,2025-05,1201.6244,125554133
cdp,Money on Chain,moneyonchain,2025-06,1182.3074,126980996
cdp,Money on Chain,moneyonchain,2025-07,1070.875,123828491
cdp,Money on Chain,moneyonchain,2025-08,910.3974,98351142
cdp,Money on Chain,moneyonchain,2025-09,907.0411,103543277
cdp,Money on Chain,moneyonchain,2025-10,896.1633,98289923
cdp,Money on Chain,moneyonchain,2025-11,897.3024,79845110
cdp,Money on Chain,moneyonchain,2025-12,887.9752,77798350
cdp,Money on Chain,moneyonchain,2026-01,620.4309,49024623
cdp,Money on Chain,moneyonchain,2026-02,572.1743,38156795
cdp,Money on Chain,moneyonchain,2026-03,572.0992,38910008
cdp,Money on Chain,moneyonchain,2026-04,575.7766,44002351
cdp,Money on Chain,moneyonchain,2026-05,567.5945,41796887
cdp,Money on Chain,moneyonchain,2026-06,526.4646,30559052
cdp,Money on Chain,moneyonchain,2026-07,289.4579,18204428
cdp,Money on Chain,moneyonchain,2026-08,277.1189,21780857
cdp,Money on Chain,moneyonchain,2026-09,271.7509,22075772
cdp,Nerite,nerite,2024-09,0.0,0
cdp,Nerite,nerite,2024-10,0.0,0
cdp,Nerite,nerite,2024-11,0.0,0
cdp,Nerite,nerite,2024-12,0.0,0
cdp,Nerite,nerite,2025-01,0.0,0
cdp,Nerite,nerite,2025-02,0.0,0
cdp,Nerite,nerite,2025-03,0.0,0
cdp,Nerite,nerite,2025-04,0.0,0
cdp,Nerite,nerite,2025-05,0.0,0
cdp,Nerite,nerite,2025-06,0.0,0
cdp,Nerite,nerite,2025-07,26.4399,3056449
cdp,Nerite,nerite,2025-08,28.8124,3112629
cdp,Nerite,nerite,2025-09,30.0753,3429247
cdp,Nerite,nerite,2025-10,29.7398,3248219
cdp,Nerite,nerite,2025-11,28.7111,2559956
cdp,Nerite,nerite,2025-12,29.3022,2564851
cdp,Nerite,nerite,2026-01,29.7664,2363937
cdp,Nerite,nerite,2026-02,30.0663,2009950
cdp,Nerite,nerite,2026-03,29.6442,2017534
cdp,Nerite,nerite,2026-04,1.6913,129287
cdp,Nerite,nerite,2026-05,1.4154,104180
cdp,Nerite,nerite,2026-06,0.1609,9443
cdp,Nerite,nerite,2026-07,0.0573,3606
cdp,Nerite,nerite,2026-08,0.0395,3106
cdp,Nerite,nerite,2026-09,0.0264,2142
cdp,River Omni-CDP (satUSD),river-omni-cdp,2024-09,20.0852,1278092
cdp,River Omni-CDP (satUSD),river-omni-cdp,2024-10,20.1487,1416243
cdp,River Omni-CDP (satUSD),river-omni-cdp,2024-11,19.6965,1897860
cdp,River Omni-CDP (satUSD),river-omni-cdp,2024-12,219.4792,20273655
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-01,214.4399,21697422
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-02,213.68,17731885
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-03,212.2807,17405715
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-04,12.1195,1142030
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-05,210.1953,21848379
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-06,1210.1922,129547806
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-07,1159.8509,134659647
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-08,2230.7095,241250422
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-09,3230.6399,368019683
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-10,2232.97,243917211
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-11,253.4171,21956711
cdp,River Omni-CDP (satUSD),river-omni-cdp,2025-12,253.0399,21952965
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-01,250.6889,20288051
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-02,250.7091,16895917
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-03,250.483,17261835
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-04,249.1536,19006825
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-05,249.1536,18319868
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-06,249.1518,14464643
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-07,248.9871,15635982
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-08,248.7307,19522806
cdp,River Omni-CDP (satUSD),river-omni-cdp,2026-09,248.6487,20167289
cdp,Sky (Maker),sky-lending,2024-09,6255.8458,395350689
cdp,Sky (Maker),sky-lending,2024-10,5833.8083,409334076
cdp,Sky (Maker),sky-lending,2024-11,4973.4842,478582118
cdp,Sky (Maker),sky-lending,2024-12,4751.2708,443402979
cdp,Sky (Maker),sky-lending,2025-01,4587.4379,469836219
cdp,Sky (Maker),sky-lending,2025-02,3783.09,318063377
cdp,Sky (Maker),sky-lending,2025-03,1428.3793,117938418
cdp,Sky (Maker),sky-lending,2025-04,1377.3115,129547196
cdp,Sky (Maker),sky-lending,2025-05,1337.5058,139638350
cdp,Sky (Maker),sky-lending,2025-06,1310.5003,140321836
cdp,Sky (Maker),sky-lending,2025-07,1274.0004,147200615
cdp,Sky (Maker),sky-lending,2025-08,1261.1268,136603978
cdp,Sky (Maker),sky-lending,2025-09,446.5762,51066400
cdp,Sky (Maker),sky-lending,2025-10,442.6934,48515205
cdp,Sky (Maker),sky-lending,2025-11,439.0398,38296497
cdp,Sky (Maker),sky-lending,2025-12,370.4188,32396824
cdp,Sky (Maker),sky-lending,2026-01,370.4198,29001347
cdp,Sky (Maker),sky-lending,2026-02,361.4624,24113261
cdp,Sky (Maker),sky-lending,2026-03,347.8513,23635028
cdp,Sky (Maker),sky-lending,2026-04,348.0598,26543069
cdp,Sky (Maker),sky-lending,2026-05,348.0885,25659579
cdp,Sky (Maker),sky-lending,2026-06,339.3736,19667182
cdp,Sky (Maker),sky-lending,2026-07,339.4606,21373237
cdp,Sky (Maker),sky-lending,2026-08,339.4415,26660256
cdp,Sky (Maker),sky-lending,2026-09,339.3413,27588803
cdp,Sovryn Zero,sovryn-zero,2024-09,540.495,34425745
cdp,Sovryn Zero,sovryn-zero,2024-10,530.5022,37322954
cdp,Sovryn Zero,sovryn-zero,2024-11,518.393,50006265
cdp,Sovryn Zero,sovryn-zero,2024-12,516.709,48182601
cdp,Sovryn Zero,sovryn-zero,2025-01,503.7704,51573495
cdp,Sovryn Zero,sovryn-zero,2025-02,519.7415,43882815
cdp,Sovryn Zero,sovryn-zero,2025-03,493.3327,40686626
cdp,Sovryn Zero,sovryn-zero,2025-04,485.9275,45767084
cdp,Sovryn Zero,sovryn-zero,2025-05,368.1438,38466240
cdp,Sovryn Zero,sovryn-zero,2025-06,371.3274,39880933
cdp,Sovryn Zero,sovryn-zero,2025-07,378.5257,43770059
cdp,Sovryn Zero,sovryn-zero,2025-08,387.234,41833272
cdp,Sovryn Zero,sovryn-zero,2025-09,382.5339,43668162
cdp,Sovryn Zero,sovryn-zero,2025-10,373.3108,40944199
cdp,Sovryn Zero,sovryn-zero,2025-11,358.6969,31918112
cdp,Sovryn Zero,sovryn-zero,2025-12,328.3603,28741494
cdp,Sovryn Zero,sovryn-zero,2026-01,329.697,26051685
cdp,Sovryn Zero,sovryn-zero,2026-02,328.3089,21958316
cdp,Sovryn Zero,sovryn-zero,2026-03,317.4828,21662884
cdp,Sovryn Zero,sovryn-zero,2026-04,313.631,23985844
cdp,Sovryn Zero,sovryn-zero,2026-05,274.1262,20186283
cdp,Sovryn Zero,sovryn-zero,2026-06,261.0437,15274509
cdp,Sovryn Zero,sovryn-zero,2026-07,260.5028,16383404
cdp,Sovryn Zero,sovryn-zero,2026-08,252.9665,19916731
cdp,Sovryn Zero,sovryn-zero,2026-09,249.6204,20277995
cdp,Threshold thUSD,threshold-thusd,2024-09,117.2244,7459811
cdp,Threshold thUSD,threshold-thusd,2024-10,66.3031,4662299
cdp,Threshold thUSD,threshold-thusd,2024-11,59.7002,5748775
cdp,Threshold thUSD,threshold-thusd,2024-12,70.617,6576560
cdp,Threshold thUSD,threshold-thusd,2025-01,80.4001,8233132
cdp,Threshold thUSD,threshold-thusd,2025-02,78.116,6580961
cdp,Threshold thUSD,threshold-thusd,2025-03,59.2565,4873371
cdp,Threshold thUSD,threshold-thusd,2025-04,56.6238,5316751
cdp,Threshold thUSD,threshold-thusd,2025-05,53.5159,5607501
cdp,Threshold thUSD,threshold-thusd,2025-06,47.2081,5052355
cdp,Threshold thUSD,threshold-thusd,2025-07,46.3034,5352676
cdp,Threshold thUSD,threshold-thusd,2025-08,46.1735,4988167
cdp,Threshold thUSD,threshold-thusd,2025-09,42.5476,4846764
cdp,Threshold thUSD,threshold-thusd,2025-10,43.6266,4764961
cdp,Threshold thUSD,threshold-thusd,2025-11,30.8873,2753983
cdp,Threshold thUSD,threshold-thusd,2025-12,30.2344,2646497
cdp,Threshold thUSD,threshold-thusd,2026-01,29.7844,2349120
cdp,Threshold thUSD,threshold-thusd,2026-02,28.572,1910059
cdp,Threshold thUSD,threshold-thusd,2026-03,28.572,1944565
cdp,Threshold thUSD,threshold-thusd,2026-04,28.572,2184119
cdp,Threshold thUSD,threshold-thusd,2026-05,28.5152,2103985
cdp,Threshold thUSD,threshold-thusd,2026-06,26.7641,1566896
cdp,Threshold thUSD,threshold-thusd,2026-07,26.7641,1684425
cdp,Threshold thUSD,threshold-thusd,2026-08,26.7641,2106512
cdp,Threshold thUSD,threshold-thusd,2026-09,26.7641,2174565
cdp,Yala,yala,2024-09,0.0,0
cdp,Yala,yala,2024-10,0.0,0
cdp,Yala,yala,2024-11,0.0,0
cdp,Yala,yala,2024-12,0.0,0
cdp,Yala,yala,2025-01,0.0,0
cdp,Yala,yala,2025-02,0.0,0
cdp,Yala,yala,2025-03,0.0,0
cdp,Yala,yala,2025-04,0.0,0
cdp,Yala,yala,2025-05,301.6264,31514230
cdp,Yala,yala,2025-06,972.2814,104414881
cdp,Yala,yala,2025-07,1473.8146,170683321
cdp,Yala,yala,2025-08,1672.4649,181141333
cdp,Yala,yala,2025-09,1670.4695,190692443
cdp,Yala,yala,2025-10,1671.4656,183350872
cdp,Yala,yala,2025-11,1000.2842,88967439
cdp,Yala,yala,2025-12,500.2456,43832632
cdp,Yala,yala,2026-01,0.2455,19324
cdp,Yala,yala,2026-02,28.9753,1937574
cdp,Yala,yala,2026-03,28.9753,1975875
cdp,Yala,yala,2026-04,28.9753,2214371
cdp,Yala,yala,2026-05,28.9753,2138429
cdp,Yala,yala,2026-06,28.9753,1681896
cdp,Yala,yala,2026-07,28.9753,1822301
cdp,Yala,yala,2026-08,28.9753,2278122
cdp,Yala,yala,2026-09,28.9753,2356376
money_market,Aave V2,aave-v2,2024-09,5462.325,347147363
money_market,Aave V2,aave-v2,2024-10,4484.9656,314759705
money_market,Aave V2,aave-v2,2024-11,3848.3412,370701157
money_market,Aave V2,aave-v2,2024-12,3211.2332,299335885
money_market,Aave V2,aave-v2,2025-01,2478.5746,253195187
money_market,Aave V2,aave-v2,2025-02,2142.3508,179647412
money_market,Aave V2,aave-v2,2025-03,1833.5481,150962420
money_market,Aave V2,aave-v2,2025-04,1517.8907,142762431
money_market,Aave V2,aave-v2,2025-05,1438.444,150244099
money_market,Aave V2,aave-v2,2025-06,966.8006,103563516
money_market,Aave V2,aave-v2,2025-07,907.3601,104836652
money_market,Aave V2,aave-v2,2025-08,860.8033,93234020
money_market,Aave V2,aave-v2,2025-09,851.4757,97275554
money_market,Aave V2,aave-v2,2025-10,829.3017,90904377
money_market,Aave V2,aave-v2,2025-11,759.9925,67913899
money_market,Aave V2,aave-v2,2025-12,733.964,64046833
money_market,Aave V2,aave-v2,2026-01,725.2376,57177661
money_market,Aave V2,aave-v2,2026-02,674.474,44818435
money_market,Aave V2,aave-v2,2026-03,647.4377,44064455
money_market,Aave V2,aave-v2,2026-04,605.1371,46137881
money_market,Aave V2,aave-v2,2026-05,591.4689,43504248
money_market,Aave V2,aave-v2,2026-06,588.7919,34324117
money_market,Aave V2,aave-v2,2026-07,583.2042,36718507
money_market,Aave V2,aave-v2,2026-08,421.7483,33136390
money_market,Aave V2,aave-v2,2026-09,420.0554,34140692
money_market,Aave V3,aave-v3,2024-09,45763.7196,2909391242
money_market,Aave V3,aave-v3,2024-10,52804.6317,3712913790
money_market,Aave V3,aave-v3,2024-11,55768.2541,5374103750
money_market,Aave V3,aave-v3,2024-12,47938.5761,4468638575
money_market,Aave V3,aave-v3,2025-01,47631.8289,4867876031
money_market,Aave V3,aave-v3,2025-02,51382.8472,4332277946
money_market,Aave V3,aave-v3,2025-03,59519.3875,4902329034
money_market,Aave V3,aave-v3,2025-04,61776.8379,5811481137
money_market,Aave V3,aave-v3,2025-05,63989.0694,6678007276
money_market,Aave V3,aave-v3,2025-06,62679.7918,6711906869
money_market,Aave V3,aave-v3,2025-07,74974.8591,8667827120
money_market,Aave V3,aave-v3,2025-08,69139.3256,7482304219
money_market,Aave V3,aave-v3,2025-09,74621.4562,8525821212
money_market,Aave V3,aave-v3,2025-10,72177.5537,7893012818
money_market,Aave V3,aave-v3,2025-11,73944.4776,6680918780
money_market,Aave V3,aave-v3,2025-12,77357.0424,6774316128
money_market,Aave V3,aave-v3,2026-01,73535.7622,5812430379
money_market,Aave V3,aave-v3,2026-02,77958.4813,5210889169
money_market,Aave V3,aave-v3,2026-03,77454.6678,5270967853
money_market,Aave V3,aave-v3,2026-04,51231.6395,3911003589
money_market,Aave V3,aave-v3,2026-05,56487.1035,4158174773
money_market,Aave V3,aave-v3,2026-06,61044.5232,3570415145
money_market,Aave V3,aave-v3,2026-07,63068.5834,3969333624
money_market,Aave V3,aave-v3,2026-08,64148.1112,5042171316
money_market,Aave V3,aave-v3,2026-09,62412.2523,5074378364
money_market,Aave V4,aave-v4,2024-09,0.0,0
money_market,Aave V4,aave-v4,2024-10,0.0,0
money_market,Aave V4,aave-v4,2024-11,0.0,0
money_market,Aave V4,aave-v4,2024-12,0.0,0
money_market,Aave V4,aave-v4,2025-01,0.0,0
money_market,Aave V4,aave-v4,2025-02,0.0,0
money_market,Aave V4,aave-v4,2025-03,0.0,0
money_market,Aave V4,aave-v4,2025-04,0.0,0
money_market,Aave V4,aave-v4,2025-05,0.0,0
money_market,Aave V4,aave-v4,2025-06,0.0,0
money_market,Aave V4,aave-v4,2025-07,0.0,0
money_market,Aave V4,aave-v4,2025-08,0.0,0
money_market,Aave V4,aave-v4,2025-09,0.0,0
money_market,Aave V4,aave-v4,2025-10,0.0,0
money_market,Aave V4,aave-v4,2025-11,0.0,0
money_market,Aave V4,aave-v4,2025-12,0.0,0
money_market,Aave V4,aave-v4,2026-01,0.0,0
money_market,Aave V4,aave-v4,2026-02,0.0,0
money_market,Aave V4,aave-v4,2026-03,2.2697,154263
money_market,Aave V4,aave-v4,2026-04,79.0515,6030404
money_market,Aave V4,aave-v4,2026-05,213.5983,15723874
money_market,Aave V4,aave-v4,2026-06,833.9428,48768631
money_market,Aave V4,aave-v4,2026-07,1061.3957,66760984
money_market,Aave V4,aave-v4,2026-08,1030.7268,80990752
money_market,Aave V4,aave-v4,2026-09,1122.9877,91203086
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2024-09,228.4689,14556208
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2024-10,223.5403,15709517
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2024-11,219.0457,21159377
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2024-12,221.3153,20666641
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-01,189.3406,19337737
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-02,184.8832,15583062
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-03,179.1689,14776595
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-04,177.5956,16747615
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-05,162.9065,17057124
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-06,148.4199,15941784
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-07,143.7862,16710975
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-08,140.7924,15244582
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-09,139.836,15929560
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-10,136.7014,14953026
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-11,134.8354,11792162
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2025-12,133.8928,11720445
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-01,132.6882,10461386
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-02,130.3466,8727535
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-03,129.2504,8776873
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-04,129.2504,9876657
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-05,128.041,9422477
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-06,126.6836,7419031
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-07,123.3811,7762818
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-08,120.2524,9434149
money_market,Alpaca Finance 2.0,alpaca-finance-2.0,2026-09,120.2524,9745044
money_market,AlphaFi Lending,alphafi-lending,2024-09,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2024-10,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2024-11,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2024-12,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-01,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-02,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-03,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-04,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-05,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-06,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-07,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-08,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-09,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-10,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-11,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2025-12,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2026-01,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2026-02,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2026-03,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2026-04,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2026-05,0.0,0
money_market,AlphaFi Lending,alphafi-lending,2026-06,95.6031,5577608
money_market,AlphaFi Lending,alphafi-lending,2026-07,93.8995,5921223
money_market,AlphaFi Lending,alphafi-lending,2026-08,108.0029,8494470
money_market,AlphaFi Lending,alphafi-lending,2026-09,102.4207,8323367
money_market,Avalon Finance,avalon-finance,2024-09,3806.2296,241750347
money_market,Avalon Finance,avalon-finance,2024-10,5888.1576,413777335
money_market,Avalon Finance,avalon-finance,2024-11,7787.3051,748997335
money_market,Avalon Finance,avalon-finance,2024-12,9054.1982,843508393
money_market,Avalon Finance,avalon-finance,2025-01,9517.8737,973674168
money_market,Avalon Finance,avalon-finance,2025-02,7747.4102,650110092
money_market,Avalon Finance,avalon-finance,2025-03,5706.8335,470223628
money_market,Avalon Finance,avalon-finance,2025-04,4480.1155,423822760
money_market,Avalon Finance,avalon-finance,2025-05,2870.4741,299008770
money_market,Avalon Finance,avalon-finance,2025-06,2756.8518,295331910
money_market,Avalon Finance,avalon-finance,2025-07,17.468,2009553
money_market,Avalon Finance,avalon-finance,2025-08,11.6269,1254389
money_market,Avalon Finance,avalon-finance,2025-09,11.4127,1291516
money_market,Avalon Finance,avalon-finance,2025-10,10.4076,1137805
money_market,Avalon Finance,avalon-finance,2025-11,8.0029,721282
money_market,Avalon Finance,avalon-finance,2025-12,8.0771,706254
money_market,Avalon Finance,avalon-finance,2026-01,9.6491,765826
money_market,Avalon Finance,avalon-finance,2026-02,9.0379,598954
money_market,Avalon Finance,avalon-finance,2026-03,8.8132,601913
money_market,Avalon Finance,avalon-finance,2026-04,4.7965,375315
money_market,Avalon Finance,avalon-finance,2026-05,3.1915,239538
money_market,Avalon Finance,avalon-finance,2026-06,2.9208,176794
money_market,Avalon Finance,avalon-finance,2026-07,2.5095,159685
money_market,Avalon Finance,avalon-finance,2026-08,2.1365,164363
money_market,Avalon Finance,avalon-finance,2026-09,2.1682,175520
money_market,BEND,bend,2024-09,0.0,0
money_market,BEND,bend,2024-10,0.0,0
money_market,BEND,bend,2024-11,0.0,0
money_market,BEND,bend,2024-12,0.0,0
money_market,BEND,bend,2025-01,0.0,0
money_market,BEND,bend,2025-02,0.0,0
money_market,BEND,bend,2025-03,0.0,0
money_market,BEND,bend,2025-04,0.0,0
money_market,BEND,bend,2025-05,0.0,0
money_market,BEND,bend,2025-06,0.0,0
money_market,BEND,bend,2025-07,0.0,0
money_market,BEND,bend,2025-08,0.0,0
money_market,BEND,bend,2025-09,0.0,0
money_market,BEND,bend,2025-10,10.5922,1158032
money_market,BEND,bend,2025-11,13.9132,1211352
money_market,BEND,bend,2025-12,8.6882,760428
money_market,BEND,bend,2026-01,3.7104,290499
money_market,BEND,bend,2026-02,6.8165,453211
money_market,BEND,bend,2026-03,14.2254,967011
money_market,BEND,bend,2026-04,8.8665,676721
money_market,BEND,bend,2026-05,4.5243,333039
money_market,BEND,bend,2026-06,5.4554,318997
money_market,BEND,bend,2026-07,9.8281,618801
money_market,BEND,bend,2026-08,14.8445,1165910
money_market,BEND,bend,2026-09,15.3868,1249435
money_market,Benqi Lending,benqi-lending,2024-09,1403.6129,89456926
money_market,Benqi Lending,benqi-lending,2024-10,1557.6073,109751688
money_market,Benqi Lending,benqi-lending,2024-11,1509.4919,145459992
money_market,Benqi Lending,benqi-lending,2024-12,1520.4554,141752560
money_market,Benqi Lending,benqi-lending,2025-01,1216.3042,124471536
money_market,Benqi Lending,benqi-lending,2025-02,1152.5041,97453234
money_market,Benqi Lending,benqi-lending,2025-03,792.5999,65568472
money_market,Benqi Lending,benqi-lending,2025-04,850.3328,79988732
money_market,Benqi Lending,benqi-lending,2025-05,933.7433,97541648
money_market,Benqi Lending,benqi-lending,2025-06,932.2216,100013826
money_market,Benqi Lending,benqi-lending,2025-07,858.7005,99203735
money_market,Benqi Lending,benqi-lending,2025-08,888.0356,95715869
money_market,Benqi Lending,benqi-lending,2025-09,884.5096,100972364
money_market,Benqi Lending,benqi-lending,2025-10,715.6895,78511015
money_market,Benqi Lending,benqi-lending,2025-11,244.3681,22033487
money_market,Benqi Lending,benqi-lending,2025-12,212.3588,18582877
money_market,Benqi Lending,benqi-lending,2026-01,287.6982,22698440
money_market,Benqi Lending,benqi-lending,2026-02,86.5035,5774196
