month,product,category_code,tvl_usd,tvl_btc,include_net
2025-10,Sommelier (BTC),C6,85413,0.779,1
2025-10,Factor leverage vault (BTC),C6,4884392,44.562,1
2025-10,Omega (BTC),C6,5841,0.053,1
2025-10,OpenGDP shared security (LBTC),C2,83647876,763.155,1
2025-10,iBTC Finance,C2,591,0.005,1
2025-10,Swell swBTC,C2,2302943,21.011,1
2025-10,StakeStone STONEBTC,C2,1091,0.01,1
2025-10,ShardingDAO (BTC),C2,6575349,59.99,1
2025-10,Stream Finance (BTC),C3,15524999,141.641,1
2025-10,Aster asBTC,C3,209915,1.915,1
2025-10,Thetanuts (BTC),C4,588445,5.369,1
2025-10,Wildcat (BTC),C5,576127,5.256,1
2025-10,YieldNest ynBTCk,C2,10308,0.094,0
2025-10,Royco v1 IAM (incl. Boyco pre-deposits),C6,4147,0.038,0
2025-11,Yield Basis,C1,144669161,1601.031,1
2025-11,ether.fi Liquid BTC,C1,33712412,373.09,1
2025-11,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,173891,1.924,1
2025-11,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,1484957508,16433.793,0
2025-11,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,3462912134,38323.507,1
2025-11,Lombard LBTC - held inside other listed products,C2,143104813,1583.719,0
2025-11,Lombard LBTC - direct / other holders,C2,891015250,9860.727,1
2025-11,Gate GTBTC,C2,267589079,2961.367,1
2025-11,Bedrock uniBTC - held inside other listed products,C2,49030409,542.612,0
2025-11,Bedrock uniBTC - direct / other holders,C2,400990892,4437.704,1
2025-11,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,369567,4.09,0
2025-11,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,178875754,1979.59,1
2025-11,Solv Others (M-BTC),C2,2977696,32.954,1
2025-11,PumpBTC,C2,78010380,863.329,1
2025-11,Lorenzo stBTC - held inside other listed products,C2,176349,1.952,0
2025-11,Lorenzo stBTC - direct / other holders,C2,9688687,107.223,1
2025-11,Chakra,C2,4593337,50.834,1
2025-11,LISA BTC LST,C2,427471,4.731,1
2025-11,b14g,C2,259549005,2872.388,1
2025-11,Endur (Starknet BTC LSTs),C2,23189122,256.63,0
2025-11,exSat Staking BTC,C2,266006225,2943.849,1
2025-11,Symbiotic (BTC vaults),C2,62319182,689.677,1
2025-11,Mellow restaking (uniBTC),C2,50363,0.557,1
2025-11,EigenLayer / EigenCloud (BTC part),C2,6314855,69.886,1
2025-11,Pell Network,C2,89435097,989.764,1
2025-11,Kernel (BTC part),C2,190024,2.103,1
2025-11,SatLayer,C2,53713288,594.437,1
2025-11,CIAN Yield Layer (BTC vaults),C2,185792009,2056.131,1
2025-11,Fragmetric (zBTC),C2,775592,8.583,1
2025-11,ObeliskBTC,C2,8034,0.089,1
2025-11,Vishwa,C2,26743795,295.969,1
2025-11,Solv Basis Trading (SolvBTC.TRADING),C3,231953940,2566.998,1
2025-11,BitFi bfBTC (EVM chains),C3,306723483,3394.461,1
2025-11,BitFi bfBTC (AILayer),C3,90597498,1002.628,1
2025-11,Midas mHyperBTC (Hyperithm),C1,2259994,25.011,1
2025-11,Liminal Basis (BTC),C3,6978617,77.231,1
2025-11,Manta CeDeFi (BTC),C3,10210052,112.993,1
2025-11,Hope (BTC basis collateral),C3,1811278,20.045,1
2025-11,DeSyn Basis Trading (BTC),C3,11630861,128.717,1
2025-11,Rysk V12 (BTC part),C4,2162236,23.929,1
2025-11,Hegic (WBTC pool),C4,869424,9.622,1
2025-11,Ribbon (WBTC theta vault),C4,2424149,26.828,1
2025-11,D2 Finance (UBTC),C4,1386660,15.346,1
2025-11,Lombard Vaults (LBTCv / BTCe),C6,49890014,552.125,1
2025-11,Native Credit Pool (BTC part),C5,158638,1.756,1
2025-11,B2 Buzz Farming,C6,327506012,3624.458,1
2025-11,AILayer farm (AINN),C6,90565665,1002.276,0
2025-11,Solv Strategies,C6,250801623,2775.582,1
2025-11,Concrete (BTC vaults),C6,18104463,200.359,1
2025-11,"Veda (other BTC vaults, excl. Kraken)",C6,217752799,2409.836,1
2025-11,Upshift (BTC vaults),C6,32051299,354.707,1
2025-11,Hyperbeat Earn (hbBTC),C6,9223438,102.074,0
2025-11,Proxy (PRXY BTC strategies),C6,23611506,261.305,1
2025-11,Convex (BTC LPs),C6,26867977,297.344,1
2025-11,Yearn (BTC vaults),C6,24506656,271.211,1
2025-11,Badger DAO (BTC vaults),C6,14000827,154.945,1
2025-11,Stake DAO (BTC LPs),C6,7772297,86.015,1
2025-11,Yield Yak (BTC),C6,5807484,64.271,1
2025-11,YO Protocol (yoBTC),C6,11196942,123.915,1
2025-11,Superform (BTC),C6,108270,1.198,1
2025-11,Harvest (BTC),C6,1198993,13.269,1
2025-11,Autofarm (BTC),C6,1314598,14.548,1
2025-11,OmniYield (WBTC),C6,532924,5.898,1
2025-11,Belt (BTCB),C6,4027896,44.576,1
2025-11,Tranchess (BTCB),C6,19619950,217.131,1
2025-11,Radpie (BTC),C6,1017450,11.26,1
2025-11,Aura (BTC),C6,536306,5.935,1
2025-11,Lagoon (BTC vaults),C6,24181524,267.613,1
2025-11,Ember (BTC vaults),C6,13705521,151.677,1
2025-11,Avant avBTC,C6,15290504,169.218,1
2025-11,Moonwell vaults (cbBTC),C6,6091799,67.417,1
2025-11,UltraYield vaults (cbBTC),C6,791215,8.756,1
2025-11,Volo vault (xBTC),C6,16185170,179.119,1
2025-11,Katana pre-launch (WBTC),C6,3368438,37.278,1
2025-11,Troves (BTC),C6,5630300,62.31,1
2025-11,YieldFi (yBTC),C6,2695956,29.836,1
2025-11,Reaper (WBTC),C6,656610,7.267,1
2025-11,Vesper (WBTC),C6,671642,7.433,1
2025-11,Kine (BTC),C6,786125,8.7,1
2025-11,DeltaPrime (BTC),C6,1293367,14.313,1
2025-11,Extra Finance (cbBTC),C6,1176302,13.018,1
2025-11,IPOR Fusion (other BTC vaults),C6,1143490,12.655,1
2025-11,DeSyn Safe (BTC),C6,1145,0.013,1
2025-11,Corn Kernels pre-deposit,C6,284150,3.145,1
2025-11,Hemi staking,C6,91796409,1015.897,1
2025-11,Zircuit staking (BTC),C6,123182,1.363,1
2025-11,Turtle Club (BTC campaigns),C6,10237560,113.297,1
2025-11,Swell Earn (BTC vaults),C6,1535,0.017,1
2025-11,Trevee / Rings earn (BTC),C6,343824,3.805,1
2025-11,Canopy (BTC),C6,1758288,19.459,1
2025-11,CIAN curated BTC vaults,C6,51,0.001,1
2025-11,Hourglass (eBTC/LBTCv),C6,1553,0.017,1
2025-11,Echo strategies (aBTC),C6,31074148,343.893,1
2025-11,Aera v2 (BTC),C6,1665295,18.43,1
2025-11,Seamless vaults (cbBTC),C6,2342864,25.928,1
2025-11,Amber Finance (BTC),C6,3724159,41.215,1
2025-11,Terminal pre-deposits (BTC),C6,3128928,34.627,1
2025-11,StakeStone Berachain vault (BTC),C6,37383,0.414,1
2025-11,Mitosis (BTC),C6,660,0.007,1
2025-11,Goldilocks (BTC),C6,174,0.002,1
2025-11,Umami (BTC),C6,875802,9.692,1
2025-11,Capy (BTC),C6,1534,0.017,1
2025-11,Sommelier (BTC),C6,69391,0.768,1
2025-11,Factor leverage vault (BTC),C6,3838506,42.48,1
2025-11,Omega (BTC),C6,4917,0.054,1
2025-11,OpenGDP shared security (LBTC),C2,46231490,511.637,1
2025-11,iBTC Finance,C2,352,0.004,1
2025-11,Swell swBTC,C2,1684765,18.645,1
2025-11,StakeStone STONEBTC,C2,901,0.01,1
2025-11,ShardingDAO (BTC),C2,5341877,59.118,1
2025-11,Aster asBTC,C3,190163,2.105,1
2025-11,Wildcat (BTC),C5,38909,0.431,1
2025-11,YieldNest ynBTCk,C2,8492,0.094,0
2025-11,Royco v1 IAM (incl. Boyco pre-deposits),C6,3379,0.037,0
2025-12,Yield Basis,C1,203382260,2320.438,1
2025-12,ether.fi Liquid BTC,C1,33991557,387.818,1
2025-12,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,176515,2.014,1
2025-12,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,1345734313,15353.812,0
2025-12,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,4004556140,45688.961,1
2025-12,Lombard LBTC - held inside other listed products,C2,78542845,896.115,0
2025-12,Lombard LBTC - direct / other holders,C2,876417372,9999.26,1
2025-12,Gate GTBTC,C2,263664938,3008.218,1
2025-12,Bedrock uniBTC - held inside other listed products,C2,107961435,1231.758,0
2025-12,Bedrock uniBTC - direct / other holders,C2,322703628,3681.805,1
2025-12,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,276946,3.16,0
2025-12,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,175858025,2006.407,1
2025-12,Solv Others (M-BTC),C2,2785183,31.777,1
2025-12,PumpBTC - held inside other listed products,C2,75343416,859.611,0
2025-12,PumpBTC - direct / other holders,C2,0,0.0,1
2025-12,Lorenzo stBTC - held inside other listed products,C2,139907,1.596,0
2025-12,Lorenzo stBTC - direct / other holders,C2,9280791,105.887,1
2025-12,Chakra,C2,4492369,51.255,1
2025-12,LISA BTC LST,C2,421023,4.804,1
2025-12,b14g,C2,278610693,3178.738,1
2025-12,Endur (Starknet BTC LSTs),C2,23963199,273.402,0
2025-12,exSat Staking BTC,C2,256436892,2925.751,1
2025-12,Symbiotic (BTC vaults),C2,85473308,975.186,1
2025-12,Mellow restaking (uniBTC),C2,22786424,259.976,1
2025-12,EigenLayer / EigenCloud (BTC part),C2,6966836,79.486,1
2025-12,Pell Network,C2,496137,5.661,1
2025-12,Kernel (BTC part),C2,193267,2.205,1
2025-12,SatLayer,C2,52470503,598.649,1
2025-12,CIAN Yield Layer (BTC vaults),C2,421518411,4809.207,1
2025-12,Fragmetric (zBTC),C2,706856,8.065,1
2025-12,ObeliskBTC,C2,5972802,68.145,1
2025-12,Vishwa,C2,26315817,300.244,1
2025-12,Solv Basis Trading (SolvBTC.TRADING),C3,230214076,2626.569,1
2025-12,BitFi bfBTC (EVM chains),C3,306811032,3500.482,1
2025-12,BitFi bfBTC (AILayer),C3,89226444,1018.006,1
2025-12,Midas mHyperBTC (Hyperithm),C1,17821425,203.329,1
2025-12,Liminal Basis (BTC),C3,5317789,60.672,1
2025-12,Manta CeDeFi (BTC),C3,10046006,114.617,1
2025-12,Hope (BTC basis collateral),C3,1783960,20.354,1
2025-12,DeSyn Basis Trading (BTC),C3,11395290,130.012,1
2025-12,Rysk V12 (BTC part),C4,3911350,44.626,1
2025-12,Hegic (WBTC pool),C4,854691,9.751,1
2025-12,Ribbon (WBTC theta vault),C4,2112280,24.1,1
2025-12,D2 Finance (UBTC),C4,1208958,13.793,1
2025-12,Lombard Vaults (LBTCv / BTCe),C6,24375124,278.102,1
2025-12,Native Credit Pool (BTC part),C5,2940006,33.543,1
2025-12,B2 Buzz Farming,C6,322489528,3679.362,1
2025-12,AILayer farm (AINN),C6,89218610,1017.917,0
2025-12,Solv Strategies,C6,189636559,2163.61,1
2025-12,Concrete (BTC vaults),C6,19491836,222.387,1
2025-12,"Veda (other BTC vaults, excl. Kraken)",C6,183126996,2089.341,1
2025-12,Upshift (BTC vaults),C6,17557691,200.32,1
2025-12,Hyperbeat Earn (hbBTC),C6,6806824,77.661,0
2025-12,Proxy (PRXY BTC strategies),C6,22805959,260.199,1
2025-12,Convex (BTC LPs),C6,26342781,300.551,1
2025-12,Beefy (BTC vaults),C6,15050524,171.715,1
2025-12,Yearn (BTC vaults),C6,21434822,244.555,1
2025-12,Badger DAO (BTC vaults),C6,13485213,153.856,1
2025-12,Stake DAO (BTC LPs),C6,11807065,134.71,1
2025-12,Yield Yak (BTC),C6,5724300,65.31,1
2025-12,YO Protocol (yoBTC),C6,10525465,120.088,1
2025-12,Superform (BTC),C6,160128,1.827,1
2025-12,Harvest (BTC),C6,1492422,17.027,1
2025-12,Autofarm (BTC),C6,1273616,14.531,1
2025-12,OmniYield (WBTC),C6,527536,6.019,1
2025-12,Belt (BTCB),C6,4031241,45.993,1
2025-12,Tranchess (BTCB),C6,4865743,55.514,1
2025-12,Radpie (BTC),C6,995453,11.357,1
2025-12,Aura (BTC),C6,549804,6.273,1
2025-12,Lagoon (BTC vaults),C6,20723618,236.441,1
2025-12,Ember (BTC vaults),C6,10642603,121.424,1
2025-12,Avant avBTC,C6,13203533,150.642,1
2025-12,Moonwell vaults (cbBTC),C6,6760120,77.128,1
2025-12,UltraYield vaults (cbBTC),C6,153359,1.75,1
2025-12,Volo vault (xBTC),C6,15789937,180.151,1
2025-12,Katana pre-launch (WBTC),C6,15140464,172.741,1
2025-12,Troves (BTC),C6,5887753,67.175,1
2025-12,YieldFi (yBTC),C6,2309594,26.351,1
2025-12,Reaper (WBTC),C6,645483,7.364,1
2025-12,Vesper (WBTC),C6,659628,7.526,1
2025-12,Kine (BTC),C6,768097,8.763,1
2025-12,DeltaPrime (BTC),C6,1148749,13.106,1
2025-12,Extra Finance (cbBTC),C6,1154427,13.171,1
2025-12,IPOR Fusion (other BTC vaults),C6,603792,6.889,1
2025-12,DeSyn Safe (BTC),C6,390,0.004,1
2025-12,Corn Kernels pre-deposit,C6,362544,4.136,1
2025-12,Hemi staking,C6,14875,0.17,1
2025-12,Zircuit staking (BTC),C6,130004,1.483,1
2025-12,Turtle Club (BTC campaigns),C6,6457718,73.678,1
2025-12,Swell Earn (BTC vaults),C6,1494,0.017,1
2025-12,Trevee / Rings earn (BTC),C6,320427,3.656,1
2025-12,Canopy (BTC),C6,1373948,15.676,1
2025-12,CIAN curated BTC vaults,C6,56,0.001,1
2025-12,Hourglass (eBTC/LBTCv),C6,1454,0.017,1
2025-12,Echo strategies (aBTC),C6,4290037,48.946,1
2025-12,Aera v2 (BTC),C6,79,0.001,1
2025-12,Seamless vaults (cbBTC),C6,1601937,18.277,1
2025-12,Amber Finance (BTC),C6,29863086,340.715,1
2025-12,Terminal pre-deposits (BTC),C6,850076,9.699,1
2025-12,StakeStone Berachain vault (BTC),C6,36655,0.418,1
2025-12,Mitosis (BTC),C6,652,0.007,1
2025-12,Goldilocks (BTC),C6,66,0.001,1
2025-12,Umami (BTC),C6,810847,9.251,1
2025-12,Capy (BTC),C6,1546,0.018,1
2025-12,Sommelier (BTC),C6,68215,0.778,1
2025-12,Factor leverage vault (BTC),C6,3897401,44.466,1
2025-12,Omega (BTC),C6,4892,0.056,1
2025-12,iBTC Finance,C2,358,0.004,1
2025-12,Swell swBTC,C2,661758,7.55,1
2025-12,StakeStone STONEBTC,C2,873,0.01,1
2025-12,ShardingDAO (BTC),C2,5251354,59.914,1
2025-12,Aster asBTC,C3,101180,1.154,1
2025-12,Thetanuts (BTC),C4,478279,5.457,1
2025-12,Wildcat (BTC),C5,232546,2.653,1
2025-12,YieldNest ynBTCk,C2,8218,0.094,0
2025-12,Royco v1 IAM (incl. Boyco pre-deposits),C6,3312,0.038,0
2026-01,Yield Basis,C1,182522477,2318.008,1
2026-01,ether.fi Liquid BTC,C1,33212834,421.798,1
2026-01,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,606184,7.698,1
2026-01,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,1202886305,15276.475,0
2026-01,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,3409899811,43305.215,1
2026-01,Lombard LBTC - held inside other listed products,C2,85330412,1083.683,0
2026-01,Lombard LBTC - direct / other holders,C2,808465626,10267.392,1
2026-01,Gate GTBTC,C2,236647877,3005.392,1
2026-01,Bedrock uniBTC - held inside other listed products,C2,98764186,1254.29,0
2026-01,Bedrock uniBTC - direct / other holders,C2,283041757,3594.588,1
2026-01,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,234591,2.979,0
2026-01,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,143145230,1817.923,1
2026-01,Solv Others (M-BTC),C2,2468690,31.352,1
2026-01,PumpBTC - held inside other listed products,C2,25122348,319.05,0
2026-01,PumpBTC - direct / other holders,C2,37783348,479.843,1
2026-01,Lorenzo stBTC - held inside other listed products,C2,118067,1.499,0
2026-01,Lorenzo stBTC - direct / other holders,C2,7869894,99.946,1
2026-01,Chakra,C2,4051675,51.456,1
2026-01,LISA BTC LST,C2,380169,4.828,1
2026-01,b14g,C2,250587148,3182.419,1
2026-01,Endur (Starknet BTC LSTs),C2,21033858,267.127,0
2026-01,exSat Staking BTC,C2,215736041,2739.815,1
2026-01,Symbiotic (BTC vaults),C2,80279869,1019.542,1
2026-01,Mellow restaking (uniBTC),C2,20176401,256.237,1
2026-01,EigenLayer / EigenCloud (BTC part),C2,6596279,83.772,1
2026-01,Pell Network,C2,435880,5.536,1
2026-01,Kernel (BTC part),C2,149851,1.903,1
2026-01,SatLayer,C2,46752189,593.746,1
2026-01,CIAN Yield Layer (BTC vaults),C2,195212278,2479.167,1
2026-01,ether.fi eBTC,C2,77705578,986.849,0
2026-01,Fragmetric (zBTC),C2,5382040,68.351,1
2026-01,ObeliskBTC,C2,8086262,102.694,1
2026-01,Vishwa,C2,23317422,296.128,1
2026-01,Solv Basis Trading (SolvBTC.TRADING),C3,163120122,2071.601,1
2026-01,BitFi bfBTC (EVM chains),C3,276086961,3506.263,1
2026-01,BitFi bfBTC (AILayer),C3,80450276,1021.706,1
2026-01,Midas mHyperBTC (Hyperithm),C1,40560402,515.111,1
2026-01,Liminal Basis (BTC),C3,4010539,50.933,1
2026-01,Manta CeDeFi (BTC),C3,9080257,115.318,1
2026-01,Hope (BTC basis collateral),C3,1600484,20.326,1
2026-01,DeSyn Basis Trading (BTC),C3,10981082,139.458,1
2026-01,Rysk V12 (BTC part),C4,2208314,28.045,1
2026-01,Hegic (WBTC pool),C4,771270,9.795,1
2026-01,Ribbon (WBTC theta vault),C4,1868020,23.724,1
2026-01,D2 Finance (UBTC),C4,2754575,34.983,1
2026-01,Lombard Vaults (LBTCv / BTCe),C6,32202614,408.968,1
2026-01,Native Credit Pool (BTC part),C5,3284158,41.708,1
2026-01,B2 Buzz Farming,C6,290835876,3693.572,1
2026-01,AILayer farm (AINN),C6,81930487,1040.505,0
2026-01,Solv Strategies,C6,98736935,1253.944,1
2026-01,Concrete (BTC vaults),C6,41241029,523.755,1
2026-01,"Veda (other BTC vaults, excl. Kraken)",C6,165685548,2104.182,1
2026-01,Upshift (BTC vaults),C6,12285178,156.02,1
2026-01,Hyperbeat Earn (hbBTC),C6,5808044,73.761,0
2026-01,Proxy (PRXY BTC strategies),C6,20495714,260.292,1
2026-01,Convex (BTC LPs),C6,19061053,242.073,1
2026-01,Beefy (BTC vaults),C6,12523760,159.05,1
2026-01,Yearn (BTC vaults),C6,18459123,234.428,1
2026-01,Badger DAO (BTC vaults),C6,5774604,73.337,1
2026-01,Stake DAO (BTC LPs),C6,10378149,131.801,1
2026-01,Yield Yak (BTC),C6,4771231,60.594,1
2026-01,YO Protocol (yoBTC),C6,8257873,104.874,1
2026-01,Superform (BTC),C6,1491318,18.94,1
2026-01,Harvest (BTC),C6,1353931,17.195,1
2026-01,Autofarm (BTC),C6,1146898,14.565,1
2026-01,OmniYield (WBTC),C6,498678,6.333,1
2026-01,Belt (BTCB),C6,3631190,46.116,1
2026-01,Tranchess (BTCB),C6,4202640,53.373,1
2026-01,Radpie (BTC),C6,911668,11.578,1
2026-01,Aura (BTC),C6,471760,5.991,1
2026-01,Lagoon (BTC vaults),C6,17681187,224.548,1
2026-01,Mellow Core (BTC vaults),C6,3585433,45.534,1
2026-01,Ember (BTC vaults),C6,6120805,77.733,1
2026-01,Avant avBTC,C6,7969770,101.215,1
2026-01,Moonwell vaults (cbBTC),C6,5109184,64.886,1
2026-01,UltraYield vaults (cbBTC),C6,2765935,35.127,1
2026-01,Volo vault (xBTC),C6,12602668,160.052,1
2026-01,Katana pre-launch (WBTC),C6,2660590,33.789,1
2026-01,Troves (BTC),C6,4997388,63.466,1
2026-01,YieldFi (yBTC),C6,2078467,26.396,1
2026-01,Reaper (WBTC),C6,579891,7.365,1
2026-01,Vesper (WBTC),C6,583091,7.405,1
2026-01,Kine (BTC),C6,693947,8.813,1
2026-01,DeltaPrime (BTC),C6,1060619,13.47,1
2026-01,Extra Finance (cbBTC),C6,1184893,15.048,1
2026-01,IPOR Fusion (other BTC vaults),C6,905621,11.501,1
2026-01,DeSyn Safe (BTC),C6,334,0.004,1
2026-01,Corn Kernels pre-deposit,C6,299575,3.805,1
2026-01,Hemi staking,C6,13898,0.177,1
2026-01,Zircuit staking (BTC),C6,115425,1.466,1
2026-01,Turtle Club (BTC campaigns),C6,1144183,14.531,1
2026-01,Swell Earn (BTC vaults),C6,1321,0.017,1
2026-01,Trevee / Rings earn (BTC),C6,266025,3.378,1
2026-01,Canopy (BTC),C6,664691,8.441,1
2026-01,CIAN curated BTC vaults,C6,52,0.001,1
2026-01,Hourglass (eBTC/LBTCv),C6,1315,0.017,1
2026-01,Echo strategies (aBTC),C6,74626,0.948,1
2026-01,Aera v2 (BTC),C6,72,0.001,1
2026-01,Seamless vaults (cbBTC),C6,925213,11.75,1
2026-01,Amber Finance (BTC),C6,26568348,337.414,1
2026-01,Terminal pre-deposits (BTC),C6,22208,0.282,1
2026-01,StakeStone Berachain vault (BTC),C6,32718,0.416,1
2026-01,Umami (BTC),C6,616750,7.833,1
2026-01,Capy (BTC),C6,1637,0.021,1
2026-01,Sommelier (BTC),C6,61093,0.776,1
2026-01,Factor leverage vault (BTC),C6,3520782,44.713,1
2026-01,Omega (BTC),C6,4418,0.056,1
2026-01,OpenGDP shared security (LBTC),C2,20425681,259.403,1
2026-01,iBTC Finance,C2,321,0.004,1
2026-01,Swell swBTC,C2,536338,6.811,1
2026-01,StakeStone STONEBTC,C2,789,0.01,1
2026-01,ShardingDAO (BTC),C2,4738804,60.182,1
2026-01,Aster asBTC,C3,168239,2.137,1
2026-01,Thetanuts (BTC),C4,528,0.007,1
2026-01,Wildcat (BTC),C5,80702,1.025,1
2026-01,YieldNest ynBTCk,C2,7430,0.094,0
2026-01,Royco v1 IAM (incl. Boyco pre-deposits),C6,2971,0.038,0
2026-02,Yield Basis,C1,156548455,2337.477,1
2026-02,ether.fi Liquid BTC,C1,29892979,446.342,1
2026-02,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,494732,7.387,1
2026-02,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,1007234596,15039.354,0
2026-02,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2304287101,34406.076,1
2026-02,Lombard LBTC - held inside other listed products,C2,67895025,1013.763,0
2026-02,Lombard LBTC - direct / other holders,C2,637617091,9520.473,1
2026-02,Gate GTBTC,C2,201158725,3003.568,1
2026-02,Bedrock uniBTC - held inside other listed products,C2,118633807,1771.361,0
2026-02,Bedrock uniBTC - direct / other holders,C2,206895791,3089.23,1
2026-02,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,164099,2.45,0
2026-02,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,88925636,1327.778,1
2026-02,Solv Others (M-BTC),C2,1898671,28.35,1
2026-02,PumpBTC - held inside other listed products,C2,19974389,298.244,0
2026-02,PumpBTC - direct / other holders,C2,33969635,507.212,1
2026-02,Lorenzo stBTC - held inside other listed products,C2,87129,1.301,0
2026-02,Lorenzo stBTC - direct / other holders,C2,6663275,99.492,1
2026-02,Chakra,C2,3411983,50.945,1
2026-02,LISA BTC LST,C2,320954,4.792,1
2026-02,b14g,C2,211790203,3162.31,1
2026-02,Endur (Starknet BTC LSTs),C2,4705366,70.257,0
2026-02,exSat Staking BTC,C2,138153688,2062.819,1
2026-02,Symbiotic (BTC vaults),C2,100429248,1499.542,1
2026-02,Mellow restaking (uniBTC),C2,17141418,255.944,1
2026-02,EigenLayer / EigenCloud (BTC part),C2,2913074,43.496,1
2026-02,Pell Network,C2,8380247,125.128,1
2026-02,Kernel (BTC part),C2,112824,1.685,1
2026-02,SatLayer,C2,39113826,584.022,1
2026-02,CIAN Yield Layer (BTC vaults),C2,166221160,2481.903,1
2026-02,ether.fi eBTC,C2,66382330,991.177,0
2026-02,Fragmetric (zBTC),C2,5210822,77.805,1
2026-02,ObeliskBTC,C2,6834008,102.041,1
2026-02,Vishwa,C2,50245545,750.233,1
2026-02,Solv Basis Trading (SolvBTC.TRADING),C3,179769411,2684.197,1
2026-02,BitFi bfBTC (EVM chains),C3,233546972,3487.167,1
2026-02,BitFi bfBTC (AILayer),C3,67983144,1015.079,1
2026-02,Midas mHyperBTC (Hyperithm),C1,36657479,547.345,1
2026-02,Liminal Basis (BTC),C3,2818909,42.09,1
2026-02,Manta CeDeFi (BTC),C3,7560374,112.886,1
2026-02,Hope (BTC basis collateral),C3,1357081,20.263,1
2026-02,DeSyn Basis Trading (BTC),C3,9341526,139.481,1
2026-02,Rysk V12 (BTC part),C4,2766469,41.307,1
2026-02,Hegic (WBTC pool),C4,647977,9.675,1
2026-02,Ribbon (WBTC theta vault),C4,1502798,22.439,1
2026-02,D2 Finance (UBTC),C4,2339267,34.928,1
2026-02,Lombard Vaults (LBTCv / BTCe),C6,17332816,258.802,1
2026-02,Native Credit Pool (BTC part),C5,767967,11.467,1
2026-02,Solv RWA (SolvBTC),C5,6850495,102.287,1
2026-02,B2 Buzz Farming,C6,245563476,3666.59,1
2026-02,AILayer farm (AINN),C6,70018241,1045.466,0
2026-02,Zest v2 (sBTC supply),C6,35827411,534.951,1
2026-02,Solv Strategies,C6,54172399,808.866,1
2026-02,Concrete (BTC vaults),C6,34576183,516.268,1
2026-02,"Veda (other BTC vaults, excl. Kraken)",C6,126976407,1895.927,1
2026-02,Upshift (BTC vaults),C6,12695776,189.565,1
2026-02,Hyperbeat Earn (hbBTC),C6,4743482,70.827,0
2026-02,Proxy (PRXY BTC strategies),C6,17383242,259.555,1
2026-02,Convex (BTC LPs),C6,15626923,233.331,1
2026-02,Beefy (BTC vaults),C6,13813404,206.253,1
2026-02,Yearn (BTC vaults),C6,13426797,200.48,1
2026-02,Badger DAO (BTC vaults),C6,4775286,71.301,1
2026-02,Stake DAO (BTC LPs),C6,15124999,225.836,1
2026-02,Yield Yak (BTC),C6,4120537,61.525,1
2026-02,YO Protocol (yoBTC),C6,7406770,110.593,1
2026-02,Superform (BTC),C6,1200792,17.929,1
2026-02,Harvest (BTC),C6,1051290,15.697,1
2026-02,Autofarm (BTC),C6,971024,14.499,1
2026-02,OmniYield (WBTC),C6,428031,6.391,1
2026-02,Belt (BTCB),C6,3083799,46.045,1
2026-02,Tranchess (BTCB),C6,3421829,51.092,1
2026-02,Radpie (BTC),C6,796902,11.899,1
2026-02,Aura (BTC),C6,392734,5.864,1
2026-02,Lagoon (BTC vaults),C6,18477358,275.892,1
2026-02,Mellow Core (BTC vaults),C6,3159671,47.178,1
2026-02,Ember (BTC vaults),C6,4279309,63.896,1
2026-02,Avant avBTC,C6,6313870,94.274,1
2026-02,Moonwell vaults (cbBTC),C6,3197630,47.745,1
2026-02,UltraYield vaults (cbBTC),C6,2833734,42.311,1
2026-02,Volo vault (xBTC),C6,21160396,315.953,1
2026-02,Katana pre-launch (WBTC),C6,2235273,33.376,1
2026-02,Troves (BTC),C6,2769389,41.351,1
2026-02,YieldFi (yBTC),C6,1430438,21.358,1
2026-02,Reaper (WBTC),C6,487191,7.274,1
2026-02,Vesper (WBTC),C6,413718,6.177,1
2026-02,Kine (BTC),C6,586473,8.757,1
2026-02,DeltaPrime (BTC),C6,737021,11.005,1
2026-02,Extra Finance (cbBTC),C6,763565,11.401,1
